Year,LocationDesc,Disease_Type,Life_Expectancy,Age_18-24,Age_25-44,Age_45-64,Age_65+,Gender_Female,Gender_Male,Overall_Overall,population
2017,Utah,4,79.49284341,,,6.9,262.1,47.7,36.8,42.3,"2,763,885"
2017,Utah,5,79.49284341,,,14.7,233.6,45.8,35.6,40.7,"2,763,885"
2017,Utah,6,79.49284341,,,6.7,140.8,26.1,21.2,23.6,"2,763,885"
2017,Utah,7,79.49284341,,,5.5,47.3,9.6,9.2,9.4,"2,763,885"
2017,Vermont,0,79.28713682,,17.4,124.1,1250.5,301.1,374.2,336.8,"625,741"
2017,Vermont,1,79.28713682,,,109.2,954.6,219.1,307.4,262.2,"625,741"
2017,Vermont,2,79.28713682,,,17.2,117.2,30.8,37.5,34.1,"625,741"
2017,Vermont,3,79.28713682,,,79.2,595.3,122.8,213.5,167.1,"625,741"
2017,Vermont,4,79.28713682,,,,38.5,10.0,8.5,9.3,"625,741"
2017,Vermont,5,79.28713682,,,,200.2,56.2,41.5,49.0,"625,741"
2017,Vermont,6,79.28713682,,,,114.6,33.9,20.1,27.2,"625,741"
2017,Vermont,7,79.28713682,,,,35.9,8.9,11.3,10.0,"625,741"
2017,Virginia,0,79.24585969,4.0,20.5,154.3,1234.8,283.7,313.3,298.1,"8,001,024"
2017,Virginia,1,79.24585969,3.3,16.6,123.4,916.5,202.2,248.7,224.8,"8,001,024"
2017,Virginia,2,79.24585969,,2.3,26.8,150.8,32.1,46.2,39.0,"8,001,024"
2017,Virginia,3,79.24585969,,6.4,71.7,455.6,91.1,139.1,114.5,"8,001,024"
2017,Virginia,4,79.24585969,,1.0,10.6,174.8,39.0,36.2,37.6,"8,001,024"
2017,Virginia,5,79.24585969,,2.5,20.8,237.4,62.0,45.1,53.8,"8,001,024"
2017,Virginia,6,79.24585969,,,9.5,134.7,34.3,24.2,29.4,"8,001,024"
2017,Virginia,7,79.24585969,,1.7,8.9,50.7,14.8,12.0,13.4,"8,001,024"
2017,Washington,0,79.87326719,,14.6,122.3,1179.6,257.1,290.5,273.7,"6,724,540"
2017,Washington,1,79.87326719,,11.2,96.6,850.3,175.5,225.4,200.3,"6,724,540"
2017,Washington,2,79.87326719,,1.2,21.8,139.2,27.0,42.2,34.5,"6,724,540"
2017,Washington,3,79.87326719,,4.1,63.0,485.4,86.1,146.2,116.0,"6,724,540"
2017,Washington,4,79.87326719,,,2.2,58.3,12.5,11.7,12.1,"6,724,540"
2017,Washington,5,79.87326719,,2.3,16.9,237.5,60.2,44.4,52.4,"6,724,540"
2017,Washington,6,79.87326719,,,6.5,122.9,30.3,21.9,26.1,"6,724,540"
2017,Washington,7,79.87326719,,1.5,8.4,44.3,12.8,11.0,11.9,"6,724,540"
2017,West Virginia,0,75.33343168,,31.6,213.8,1487.6,430.7,461.9,446.0,"1,852,994"
2017,West Virginia,1,75.33343168,,25.2,164.7,1107.3,308.7,361.2,334.4,"1,852,994"
2017,West Virginia,2,75.33343168,,,35.9,192.1,51.3,68.8,59.9,"1,852,994"
2017,West Virginia,3,75.33343168,,13.7,119.4,747.5,201.6,254.4,227.5,"1,852,994"
2017,West Virginia,4,75.33343168,,,8.6,124.4,35.2,31.4,33.3,"1,852,994"
2017,West Virginia,5,75.33343168,,,26.3,258.1,84.9,60.5,72.9,"1,852,994"
2017,West Virginia,6,75.33343168,,,11.6,175.1,54.7,39.0,47.0,"1,852,994"
2017,West Virginia,7,75.33343168,,,10.4,50.4,18.8,13.9,16.4,"1,852,994"
2017,Wisconsin,0,79.47064293,3.8,17.0,134.9,1369.7,326.1,358.8,342.3,"5,686,986"
2017,Wisconsin,1,79.47064293,,13.5,110.6,1039.9,236.1,290.3,262.9,"5,686,986"
2017,Wisconsin,2,79.47064293,,2.2,30.3,176.4,36.8,60.6,48.6,"5,686,986"
2017,Wisconsin,3,79.47064293,,6.3,74.7,558.0,110.4,182.5,146.0,"5,686,986"
2017,Wisconsin,4,79.47064293,,,3.6,162.3,39.0,32.3,35.7,"5,686,986"
2017,Wisconsin,5,79.47064293,,2.3,17.0,231.3,65.7,45.2,55.6,"5,686,986"
2017,Wisconsin,6,79.47064293,,,6.0,131.2,36.5,23.1,29.9,"5,686,986"
2017,Wisconsin,7,79.47064293,,2.0,8.5,47.6,14.8,12.6,13.7,"5,686,986"
2017,Wyoming,0,78.73515862,,14.5,142.1,1126.6,266.5,304.0,285.6,"563,626"
2017,Wyoming,1,78.73515862,,,120.3,875.4,194.0,256.2,225.6,"563,626"
2017,Wyoming,2,78.73515862,,,46.2,214.2,47.7,72.7,60.4,"563,626"
2017,Wyoming,3,78.73515862,,,75.4,497.0,97.7,160.0,129.4,"563,626"
2017,Wyoming,4,78.73515862,,,,122.9,26.6,27.9,27.3,"563,626"
2017,Wyoming,5,78.73515862,,,,182.7,52.3,33.7,42.8,"563,626"
2017,Wyoming,6,78.73515862,,,,121.8,31.2,21.7,26.4,"563,626"
2017,Wyoming,7,78.73515862,,,,33.7,14.2,,9.7,"563,626"
2018,Alabama,0,75.32402267,7.7,42.9,277.0,1617.8,420.9,504.2,460.5,"4,779,736"
2018,Alabama,1,75.32402267,5.7,34.8,221.5,1228.6,310.2,402.6,354.2,"4,779,736"
2018,Alabama,2,75.32402267,,4.9,39.7,128.9,32.9,54.2,43.0,"4,779,736"
2018,Alabama,3,75.32402267,,9.5,94.8,456.6,103.3,168.9,134.5,"4,779,736"
2018,Alabama,4,75.32402267,,2.7,18.6,272.6,68.9,64.0,66.6,"4,779,736"
2018,Alabama,5,75.32402267,,5.3,37.0,306.3,86.4,75.1,81.0,"4,779,736"
2018,Alabama,6,75.32402267,,2.2,19.0,167.6,46.8,40.1,43.6,"4,779,736"
2018,Alabama,7,75.32402267,,2.5,12.9,56.6,17.8,17.3,17.6,"4,779,736"
2018,Alaska,0,78.6116686,,17.3,156.6,908.3,170.6,230.1,201.8,"710,231"
2018,Alaska,1,78.6116686,,14.0,129.8,624.7,110.2,180.5,147.1,"710,231"
2018,Alaska,2,78.6116686,,,13.7,66.6,11.0,19.3,15.4,"710,231"
2018,Alaska,3,78.6116686,,,79.4,328.4,49.8,106.8,79.7,"710,231"
2018,Alaska,4,78.6116686,,,,93.0,15.6,17.2,16.4,"710,231"
2018,Alaska,5,78.6116686,,,14.2,212.4,45.2,33.1,38.8,"710,231"
2018,Alaska,6,78.6116686,,,,116.0,24.3,16.5,20.2,"710,231"
2018,Alaska,7,78.6116686,,,,41.3,9.9,7.9,8.9,"710,231"
2018,Arizona,0,79.48559595,,15.0,143.1,1106.1,273.8,330.5,301.8,"6,392,017"
2018,Arizona,1,79.48559595,,11.8,111.6,817.5,192.4,258.8,225.2,"6,392,017"
2018,Arizona,2,79.48559595,,1.3,14.6,102.5,22.6,34.2,28.3,"6,392,017"
2018,Arizona,3,79.48559595,,4.6,69.1,499.8,102.7,172.1,136.9,"6,392,017"
2018,Arizona,4,79.48559595,,,3.5,56.6,13.8,14.3,14.1,"6,392,017"
2018,Arizona,5,79.48559595,,2.3,19.0,195.5,56.2,46.1,51.2,"6,392,017"
2018,Arizona,6,79.48559595,,,8.2,99.2,27.5,23.3,25.4,"6,392,017"
2018,Arizona,7,79.48559595,,1.3,7.2,32.2,11.0,9.0,10.0,"6,392,017"
2018,Arkansas,0,75.73329979,,35.7,267.6,1586.2,409.8,493.9,450.5,"2,915,918"
2018,Arkansas,1,75.73329979,,28.2,220.4,1228.9,307.7,402.5,353.6,"2,915,918"
2018,Arkansas,2,75.73329979,,12.3,100.2,390.7,97.1,151.0,123.2,"2,915,918"
2018,Arkansas,3,75.73329979,,16.2,148.2,722.7,169.9,260.3,213.7,"2,915,918"
2018,Arkansas,4,75.73329979,,,13.4,148.6,36.3,38.8,37.5,"2,915,918"
2018,Arkansas,5,75.73329979,,5.2,33.4,245.2,72.9,60.4,66.9,"2,915,918"
2018,Arkansas,6,75.73329979,,,17.8,137.1,40.8,32.3,36.6,"2,915,918"
2018,Arkansas,7,75.73329979,,3.3,11.3,53.5,17.1,16.1,16.6,"2,915,918"
2018,California,0,80.91122444,2.5,14.1,133.4,1275.0,269.8,300.2,284.8,"37,253,956"
2018,California,1,80.91122444,1.9,10.5,101.0,909.1,182.8,228.1,205.1,"37,253,956"
2018,California,2,80.91122444,,1.3,18.3,139.9,26.2,38.6,32.3,"37,253,956"
2018,California,3,80.91122444,,3.9,65.5,541.6,99.6,147.0,123.0,"37,253,956"
2018,California,4,80.91122444,,0.6,5.9,123.3,26.0,24.0,25.0,"37,253,956"
2018,California,5,80.91122444,,2.4,20.9,249.7,60.3,47.5,54.0,"37,253,956"
2018,California,6,80.91122444,,0.5,7.3,104.6,24.5,19.3,21.9,"37,253,956"
2018,California,7,80.91122444,,1.7,10.0,44.1,12.0,12.1,12.0,"37,253,956"
2018,Colorado,0,79.93934942,,13.0,105.6,1032.7,219.3,235.2,227.3,"5,029,196"
2018,Colorado,1,79.93934942,,10.1,85.2,739.0,148.8,183.3,166.1,"5,029,196"
2018,Colorado,2,79.93934942,,1.5,16.1,96.6,18.8,27.9,23.3,"5,029,196"
2018,Colorado,3,79.93934942,,3.4,48.1,368.9,62.0,105.9,84.0,"5,029,196"
2018,Colorado,4,79.93934942,,,3.3,97.0,20.6,17.1,18.9,"5,029,196"
2018,Colorado,5,79.93934942,,1.7,14.5,217.2,53.2,36.7,44.9,"5,029,196"
2018,Colorado,6,79.93934942,,,6.1,104.4,25.6,17.0,21.3,"5,029,196"
2018,Colorado,7,79.93934942,,,6.3,36.1,9.8,8.2,9.0,"5,029,196"
2018,Connecticut,0,80.96569295,,16.7,117.3,1289.2,323.1,329.6,326.2,"3,574,097"
2018,Connecticut,1,80.96569295,,13.7,96.6,992.0,242.1,265.9,253.5,"3,574,097"
2018,Connecticut,2,80.96569295,,,13.9,97.1,22.6,30.4,26.4,"3,574,097"
2018,Connecticut,3,80.96569295,,5.4,61.1,509.1,115.4,153.3,133.6,"3,574,097"
2018,Connecticut,4,80.96569295,,,4.3,168.0,40.9,35.0,38.0,"3,574,097"
2018,Connecticut,5,80.96569295,,,11.9,203.4,56.9,40.1,48.8,"3,574,097"
2018,Connecticut,6,80.96569295,,,4.0,108.0,29.5,20.1,25.0,"3,574,097"
2018,Connecticut,7,80.96569295,,,6.1,45.0,13.7,10.7,12.2,"3,574,097"
2018,Delaware,0,78.54095334,,24.2,153.2,1273.9,330.3,399.7,363.4,"897,934"
2018,Delaware,1,78.54095334,,20.4,116.7,919.4,227.5,306.8,265.3,"897,934"
2018,Delaware,2,78.54095334,,,17.1,95.2,21.6,36.8,28.8,"897,934"
2018,Delaware,3,78.54095334,,,57.8,534.0,118.6,180.2,148.0,"897,934"
2018,Delaware,4,78.54095334,,,,93.0,24.6,23.6,24.1,"897,934"
2018,Delaware,5,78.54095334,,,25.2,294.0,85.0,72.8,79.2,"897,934"
2018,Delaware,6,78.54095334,,,12.4,129.9,37.4,32.7,35.1,"897,934"
2018,Delaware,7,78.54095334,,,10.5,61.7,18.1,19.2,18.6,"897,934"
2018,Florida,0,79.37611708,3.5,21.0,163.1,1254.1,348.2,414.9,380.5,"18,801,310"
2018,Florida,1,79.37611708,2.6,16.5,128.1,895.4,235.8,318.8,275.9,"18,801,310"
2018,Florida,2,79.37611708,,1.9,22.6,134.7,34.8,50.6,42.4,"18,801,310"
2018,Florida,3,79.37611708,,5.9,79.8,569.2,137.3,211.7,173.3,"18,801,310"
2018,Florida,4,79.37611708,,0.6,5.9,90.5,24.9,25.6,25.2,"18,801,310"
2018,Florida,5,79.37611708,,3.0,21.4,272.9,87.0,67.6,77.7,"18,801,310"
2018,Florida,6,79.37611708,,0.7,9.4,104.0,32.2,27.3,29.8,"18,801,310"
2018,Florida,7,79.37611708,,2.1,8.2,38.3,13.2,13.1,13.2,"18,801,310"
2018,Georgia,0,77.39871451,3.7,27.3,207.8,1286.9,287.3,344.8,314.9,"9,687,653"
2018,Georgia,1,77.39871451,3.2,22.3,166.2,945.3,204.8,271.3,236.7,"9,687,653"
2018,Georgia,2,77.39871451,,2.6,33.3,130.2,26.6,46.1,35.9,"9,687,653"
2018,Georgia,3,77.39871451,,7.0,76.6,385.7,73.5,126.0,98.6,"9,687,653"
2018,Georgia,4,77.39871451,,1.5,15.5,211.8,44.5,44.4,44.4,"9,687,653"
2018,Georgia,5,77.39871451,,2.7,26.6,256.5,62.0,51.1,56.7,"9,687,653"
2018,Georgia,6,77.39871451,,0.7,10.4,133.7,32.0,24.0,28.2,"9,687,653"
2018,Georgia,7,77.39871451,,1.7,11.9,50.1,13.2,14.4,13.8,"9,687,653"
2018,Hawaii,0,81.35025267,,19.8,165.2,1122.7,295.1,349.5,322.1,"1,360,301"
2018,Hawaii,1,81.35025267,,15.1,128.9,780.5,194.8,263.3,228.9,"1,360,301"
2018,Hawaii,2,81.35025267,,,19.6,116.3,28.3,38.7,33.5,"1,360,301"
2018,Hawaii,3,81.35025267,,5.5,73.1,439.5,98.3,157.7,127.9,"1,360,301"
2018,Hawaii,4,81.35025267,,,,76.7,18.5,20.3,19.4,"1,360,301"
2018,Hawaii,5,81.35025267,,,28.1,256.3,76.8,63.3,70.1,"1,360,301"
2018,Hawaii,6,81.35025267,,,11.6,132.8,36.1,34.1,35.1,"1,360,301"
2018,Hawaii,7,81.35025267,,,13.0,52.6,19.7,14.7,17.2,"1,360,301"
2018,Idaho,0,79.1463112,,12.2,137.2,1239.3,291.0,330.6,310.7,"1,567,582"
2018,Idaho,1,79.1463112,,9.9,114.3,936.2,207.5,269.6,238.4,"1,567,582"
2018,Idaho,2,79.1463112,,,46.5,176.5,35.5,71.0,53.2,"1,567,582"
2018,Idaho,3,79.1463112,,,71.4,455.5,84.8,156.8,120.7,"1,567,582"
2018,Idaho,4,79.1463112,,,6.3,164.2,41.9,32.0,37.0,"1,567,582"
2018,Idaho,5,79.1463112,,,16.9,230.6,65.9,43.9,54.9,"1,567,582"
2018,Idaho,6,79.1463112,,,7.7,121.3,33.5,22.7,28.2,"1,567,582"
2018,Idaho,7,79.1463112,,,6.8,44.0,13.6,10.6,12.1,"1,567,582"
2018,Illinois,0,79.15989659,3.0,19.9,170.2,1383.3,329.4,357.4,343.0,"12,830,632"
2018,Illinois,1,79.15989659,2.1,16.1,138.0,1035.3,238.5,284.2,260.7,"12,830,632"
2018,Illinois,2,79.15989659,,2.2,29.5,179.7,37.9,56.4,46.9,"12,830,632"
2018,Illinois,3,79.15989659,,5.6,71.8,508.6,106.9,151.4,128.5,"12,830,632"
2018,Illinois,4,79.15989659,,0.9,9.2,204.6,47.2,41.9,44.6,"12,830,632"
2018,Illinois,5,79.15989659,,2.8,21.6,252.8,66.6,51.4,59.2,"12,830,632"
2018,Illinois,6,79.15989659,,0.8,10.0,127.5,33.3,25.2,29.3,"12,830,632"
2018,Illinois,7,79.15989659,,1.7,8.6,51.2,13.9,13.9,13.9,"12,830,632"
2018,Indiana,0,77.08326913,3.5,24.5,194.6,1449.7,352.5,390.6,371.1,"6,483,802"
2018,Indiana,1,77.08326913,3.0,20.5,159.8,1085.6,255.6,312.5,283.3,"6,483,802"
2018,Indiana,2,77.08326913,,4.3,43.7,188.7,42.7,67.5,54.8,"6,483,802"
2018,Indiana,3,77.08326913,,8.7,95.6,590.8,125.9,187.9,156.1,"6,483,802"
2018,Indiana,4,77.08326913,,,9.2,168.5,41.6,34.2,38.0,"6,483,802"
2018,Indiana,5,77.08326913,,2.8,22.5,257.7,69.4,52.9,61.4,"6,483,802"
2018,Indiana,6,77.08326913,,,10.2,143.2,37.7,28.3,33.1,"6,483,802"
2018,Indiana,7,77.08326913,,1.6,8.6,59.7,15.9,15.4,15.7,"6,483,802"
2018,Iowa,0,79.35654461,,16.2,161.5,1480.2,373.2,401.5,387.2,"3,046,355"
2018,Iowa,1,79.35654461,,13.0,132.8,1119.6,271.3,322.6,296.6,"3,046,355"
2018,Iowa,2,79.35654461,,,29.7,168.4,38.8,56.6,47.6,"3,046,355"
2018,Iowa,3,79.35654461,,5.7,95.9,663.6,142.0,220.5,180.7,"3,046,355"
2018,Iowa,4,79.35654461,,,4.6,116.2,29.4,25.4,27.4,"3,046,355"
2018,Iowa,5,79.35654461,,,16.1,240.3,68.8,49.7,59.4,"3,046,355"
2018,Iowa,6,79.35654461,,,7.2,145.0,40.5,28.9,34.8,"3,046,355"
2018,Iowa,7,79.35654461,,,7.4,60.0,18.3,14.2,16.2,"3,046,355"
2018,Kansas,0,78.3667417,,18.5,167.1,1431.8,351.9,366.6,359.1,"2,853,118"
2018,Kansas,1,78.3667417,,13.9,134.2,1032.9,243.1,284.9,263.8,"2,853,118"
2018,Kansas,2,78.3667417,,,26.0,150.0,33.1,47.7,40.3,"2,853,118"
2018,Kansas,3,78.3667417,,5.7,90.9,585.4,123.9,183.6,153.3,"2,853,118"
2018,Kansas,4,78.3667417,,,6.4,161.5,39.1,32.9,36.0,"2,853,118"
2018,Kansas,5,78.3667417,,3.6,18.9,246.0,67.1,50.0,58.7,"2,853,118"
2018,Kansas,6,78.3667417,,,9.9,150.5,41.8,28.1,35.0,"2,853,118"
2018,Kansas,7,78.3667417,,,7.5,54.9,15.8,13.4,14.6,"2,853,118"
2018,Kentucky,0,75.47211569,,33.2,243.9,1421.9,360.4,429.9,394.2,"4,339,367"
2018,Kentucky,1,75.47211569,,27.3,207.9,1086.3,267.9,352.8,309.2,"4,339,367"
2018,Kentucky,2,75.47211569,,7.2,75.6,249.3,56.3,106.5,80.7,"4,339,367"
2018,Kentucky,3,75.47211569,,11.5,127.1,550.5,121.1,207.6,163.2,"4,339,367"
2018,Kentucky,4,75.47211569,,,14.5,205.5,52.8,44.3,48.7,"4,339,367"
2018,Kentucky,5,75.47211569,,4.2,25.4,254.2,70.2,56.8,63.7,"4,339,367"
2018,Kentucky,6,75.47211569,,,11.8,143.1,38.2,31.0,34.7,"4,339,367"
2018,Kentucky,7,75.47211569,,2.5,9.3,58.5,18.4,14.1,16.3,"4,339,367"
2018,Louisiana,0,75.57021362,,33.9,253.8,1534.1,375.5,436.6,404.9,"4,533,372"
2018,Louisiana,1,75.57021362,,28.0,209.1,1184.8,279.8,358.5,317.7,"4,533,372"
2018,Louisiana,2,75.57021362,,4.3,38.6,141.5,31.9,54.3,42.7,"4,533,372"
2018,Louisiana,3,75.57021362,,10.2,112.2,513.7,111.0,179.5,144.0,"4,533,372"
2018,Louisiana,4,75.57021362,,2.1,21.5,281.1,63.1,66.0,64.5,"4,533,372"
2018,Louisiana,5,75.57021362,,3.6,33.7,283.4,76.8,61.7,69.5,"4,533,372"
2018,Louisiana,6,75.57021362,,,14.5,154.7,40.7,31.7,36.4,"4,533,372"
2018,Louisiana,7,75.57021362,,1.8,12.9,51.7,15.5,15.3,15.4,"4,533,372"
2018,Maine,0,78.58558332,,19.2,128.8,1212.2,332.8,387.9,359.5,"1,328,361"
2018,Maine,1,78.58558332,,17.2,101.8,907.1,234.2,311.9,271.8,"1,328,361"
2018,Maine,2,78.58558332,,,20.7,163.6,39.0,61.0,49.6,"1,328,361"
2018,Maine,3,78.58558332,,7.0,50.5,497.5,111.9,183.1,146.4,"1,328,361"
2018,Maine,4,78.58558332,,,,114.0,30.6,30.5,30.6,"1,328,361"
2018,Maine,5,78.58558332,,,18.4,221.1,73.7,51.9,63.1,"1,328,361"
2018,Maine,6,78.58558332,,,6.9,138.9,47.9,27.3,37.9,"1,328,361"
2018,Maine,7,78.58558332,,,8.2,43.1,13.9,14.4,14.1,"1,328,361"
2018,Maryland,0,79.23390635,,24.3,164.3,1352.6,315.6,353.4,333.6,"5,773,552"
2018,Maryland,1,79.23390635,,19.2,134.6,983.0,222.9,276.2,248.3,"5,773,552"
2018,Maryland,2,79.23390635,,1.3,22.8,132.7,28.5,41.4,34.7,"5,773,552"
2018,Maryland,3,79.23390635,,4.9,71.5,567.7,117.6,162.3,139.0,"5,773,552"
2018,Maryland,4,79.23390635,,,4.9,96.3,21.9,20.0,21.0,"5,773,552"
2018,Maryland,5,79.23390635,,3.4,19.9,268.3,69.4,52.2,61.2,"5,773,552"
2018,Maryland,6,79.23390635,,,8.2,117.2,29.5,22.9,26.4,"5,773,552"
2018,Maryland,7,79.23390635,,2.1,9.3,49.1,14.1,13.2,13.7,"5,773,552"
2018,Massachusetts,0,79.92584873,,12.3,105.6,1186.5,272.5,296.7,284.1,"6,547,629"
2018,Massachusetts,1,79.92584873,,10.0,83.4,904.9,200.0,237.2,217.9,"6,547,629"
2018,Massachusetts,2,79.92584873,,,16.3,121.1,25.2,36.5,30.6,"6,547,629"
2018,Massachusetts,3,79.92584873,,3.7,50.3,444.7,86.8,134.7,109.7,"6,547,629"
2018,Massachusetts,4,79.92584873,,,4.7,181.6,42.4,35.6,39.1,"6,547,629"
2018,Massachusetts,5,79.92584873,,1.2,12.3,194.6,50.9,37.8,44.6,"6,547,629"
2018,Massachusetts,6,79.92584873,,,5.2,107.6,28.4,19.3,24.0,"6,547,629"
2018,Massachusetts,7,79.92584873,,,5.3,44.2,11.8,10.4,11.1,"6,547,629"
2018,Michigan,0,77.87203089,,25.6,191.7,1560.6,399.7,432.8,415.8,"9,883,640"
2018,Michigan,1,77.87203089,,21.1,157.7,1199.6,296.3,352.5,323.7,"9,883,640"
2018,Michigan,2,77.87203089,,2.6,26.7,158.5,38.7,51.1,44.7,"9,883,640"
2018,Michigan,3,77.87203089,,7.8,101.5,685.9,154.8,222.0,187.5,"9,883,640"
2018,Michigan,4,77.87203089,,1.1,7.5,202.6,50.8,43.6,47.3,"9,883,640"
2018,Michigan,5,77.87203089,,2.3,22.1,264.1,75.5,56.4,66.2,"9,883,640"
2018,Michigan,6,77.87203089,,,9.7,118.2,33.9,24.7,29.4,"9,883,640"
2018,Michigan,7,77.87203089,,1.4,8.9,48.2,14.2,14.0,14.1,"9,883,640"
2018,Minnesota,0,80.60005231,,12.9,106.2,1120.6,261.8,281.8,271.7,"5,303,925"
2018,Minnesota,1,80.60005231,,10.2,80.2,796.6,175.8,214.8,195.1,"5,303,925"
2018,Minnesota,2,80.60005231,,,15.4,90.9,20.0,28.9,24.4,"5,303,925"
2018,Minnesota,3,80.60005231,,4.0,52.3,391.8,71.7,128.6,99.8,"5,303,925"
2018,Minnesota,4,80.60005231,,,2.8,122.0,29.9,22.3,26.2,"5,303,925"
2018,Minnesota,5,80.60005231,,1.6,15.4,227.2,60.9,44.2,52.7,"5,303,925"
2018,Minnesota,6,80.60005231,,,5.0,115.8,31.1,20.3,25.8,"5,303,925"
2018,Minnesota,7,80.60005231,,,8.2,51.5,15.3,12.2,13.8,"5,303,925"
2018,Mississippi,0,74.5456467,,46.3,304.5,1614.7,413.7,494.4,452.3,"2,967,297"
2018,Mississippi,1,74.5456467,,35.0,228.0,1217.3,298.6,386.4,340.5,"2,967,297"
2018,Mississippi,2,74.5456467,,11.8,94.1,279.6,65.6,123.6,93.3,"2,967,297"
2018,Mississippi,3,74.5456467,,15.1,126.4,545.0,121.3,202.9,160.3,"2,967,297"
2018,Mississippi,4,74.5456467,,3.3,22.8,257.6,63.5,60.7,62.2,"2,967,297"
2018,Mississippi,5,74.5456467,,6.4,51.9,287.4,83.5,74.4,79.1,"2,967,297"
2018,Mississippi,6,74.5456467,,2.8,28.1,188.2,52.6,45.8,49.4,"2,967,297"
2018,Mississippi,7,74.5456467,,2.9,17.5,59.2,19.8,18.3,19.1,"2,967,297"
2018,Missouri,0,77.39220459,4.4,25.5,216.9,1477.5,381.3,425.0,402.5,"5,988,927"
2018,Missouri,1,77.39220459,3.7,21.1,181.6,1129.3,281.4,347.6,313.5,"5,988,927"
2018,Missouri,2,77.39220459,,5.4,56.4,250.7,58.5,92.7,75.1,"5,988,927"
2018,Missouri,3,77.39220459,,9.3,109.7,607.0,138.5,207.0,171.7,"5,988,927"
2018,Missouri,4,77.39220459,,,11.7,209.7,53.3,46.0,49.8,"5,988,927"
2018,Missouri,5,77.39220459,,2.9,24.1,252.6,72.3,55.1,64.0,"5,988,927"
2018,Missouri,6,77.39220459,,,11.8,138.4,39.6,29.0,34.4,"5,988,927"
2018,Missouri,7,77.39220459,,1.4,9.0,59.2,17.3,15.3,16.3,"5,988,927"
2018,Montana,0,78.46449278,,18.1,166.7,1238.3,322.8,387.2,355.0,"989,415"
2018,Montana,1,78.46449278,,14.7,144.6,964.8,239.3,323.8,281.6,"989,415"
2018,Montana,2,78.46449278,,,17.7,102.4,22.9,38.6,30.7,"989,415"
2018,Montana,3,78.46449278,,,104.2,520.2,110.4,208.5,159.5,"989,415"
2018,Montana,4,78.46449278,,,,170.0,43.5,39.6,41.6,"989,415"
2018,Montana,5,78.46449278,,,14.7,186.7,56.0,44.1,50.1,"989,415"
2018,Montana,6,78.46449278,,,,105.5,29.6,24.7,27.1,"989,415"
2018,Montana,7,78.46449278,,,,42.9,16.1,9.6,12.9,"989,415"
2018,Nebraska,0,79.20364129,,15.2,140.8,1326.1,315.0,338.7,326.7,"1,826,341"
2018,Nebraska,1,79.20364129,,12.7,109.2,980.4,221.6,266.5,243.8,"1,826,341"
2018,Nebraska,2,79.20364129,,,28.3,140.1,31.3,47.2,39.1,"1,826,341"
2018,Nebraska,3,79.20364129,,5.3,61.0,471.5,93.6,146.2,119.6,"1,826,341"
2018,Nebraska,4,79.20364129,,,7.1,162.9,40.3,32.5,36.4,"1,826,341"
2018,Nebraska,5,79.20364129,,,17.7,220.9,61.5,42.7,52.2,"1,826,341"
2018,Nebraska,6,79.20364129,,,9.3,121.5,34.6,22.0,28.4,"1,826,341"
2018,Nebraska,7,79.20364129,,,5.8,50.0,13.9,11.3,12.6,"1,826,341"
2018,Nevada,0,78.42408898,,23.5,202.2,1344.3,299.3,398.7,348.9,"2,700,551"
2018,Nevada,1,78.42408898,,19.4,164.1,1038.1,219.9,325.3,272.5,"2,700,551"
2018,Nevada,2,78.42408898,,,15.2,81.2,14.2,30.3,22.2,"2,700,551"
2018,Nevada,3,78.42408898,,6.1,86.0,600.5,113.2,192.5,152.8,"2,700,551"
2018,Nevada,4,78.42408898,,,5.2,73.4,15.1,18.5,16.8,"2,700,551"
2018,Nevada,5,78.42408898,,2.6,25.9,202.2,53.6,47.8,50.7,"2,700,551"
2018,Nevada,6,78.42408898,,,10.7,105.9,26.8,23.5,25.2,"2,700,551"
2018,Nevada,7,78.42408898,,,11.4,38.8,11.3,13.8,12.6,"2,700,551"
2018,New Hampshire,0,79.38168565,,14.8,126.2,1211.0,298.1,344.4,320.9,"1,316,470"
2018,New Hampshire,1,79.38168565,,11.7,104.6,950.0,221.5,287.3,253.9,"1,316,470"
2018,New Hampshire,2,79.38168565,,,16.9,127.6,27.6,42.4,34.9,"1,316,470"
2018,New Hampshire,3,79.38168565,,,69.3,496.3,100.8,175.0,137.3,"1,316,470"
2018,New Hampshire,4,79.38168565,,,,162.8,40.5,34.1,37.4,"1,316,470"
2018,New Hampshire,5,79.38168565,,,12.4,180.8,54.7,36.0,45.5,"1,316,470"
2018,New Hampshire,6,79.38168565,,,6.7,99.0,32.1,17.1,24.7,"1,316,470"
2018,New Hampshire,7,79.38168565,,,,41.7,12.0,10.0,11.0,"1,316,470"
2018,New Jersey,0,80.42178409,3.0,15.2,130.9,1409.7,334.7,355.2,344.6,"8,791,894"
2018,New Jersey,1,80.42178409,2.6,12.7,105.8,1118.7,259.9,289.9,274.4,"8,791,894"
2018,New Jersey,2,80.42178409,,1.6,19.6,158.7,35.5,45.8,40.5,"8,791,894"
2018,New Jersey,3,80.42178409,,5.3,62.4,608.1,131.5,170.3,150.2,"8,791,894"
2018,New Jersey,4,80.42178409,,,5.2,170.9,40.4,34.6,37.6,"8,791,894"
2018,New Jersey,5,80.42178409,,1.7,16.9,206.9,54.2,44.6,49.6,"8,791,894"
